stamp,M0,M1,M2,M3,M4
2018-08-26 16:40:00,-54.72887,-46.502735,-49.427914,-46.611317,-48.808014
2018-08-26 16:50:00,1104.9224,1148.7251,1180.6702,1215.7057,1186.1483
2018-08-26 17:00:00,955.53546,1156.5164,1522.0488,1647.9775,1208.5587
2018-08-26 17:10:00,1365.6633,1298.9801,1264.5261,1205.0457,1127.6434
2018-08-26 17:20:00,,,,,
2018-08-26 17:30:00,6300.887,6298.894,6302.184,6295.5176,6298.945
2018-08-26 17:40:00,1459.4667,1894.1934,1426.1938,1870.7728,1376.9938
2018-08-26 17:50:00,6298.4717,6300.912,6300.209,6300.3276,6301.905
2018-08-26 18:00:00,1471.127,2741.8691,611.802,960.6222,657.5527
2018-08-26 18:10:00,3941.9683,4318.06,4119.1084,3980.3396,3767.6243
2018-08-26 18:20:00,6300.9526,6300.523,6300.805,6301.6875,6300.7866
2018-08-26 18:30:00,4500.394,4464.455,4471.5737,4582.6035,4620.2397
2018-08-26 18:40:00,2234.2102,2236.2131,2372.7979,2448.9365,2621.5776
2018-08-26 18:50:00,6298.8535,6299.7544,6297.278,,6301.2217
2018-08-26 19:00:00,6140.138,6001.395,5995.252,5987.565,5986.7983
2018-08-26 19:10:00,2221.6619,2470.0508,2431.6934,1284.0444,1563.557
2018-08-26 19:20:00,784.528,,811.34296,769.1627,655.81256
2018-08-26 19:30:00,704.49097,321.82074,267.94073,64.23602,321.58957
2018-08-26 19:40:00,-45.638115,-46.084896,-47.40386,-35.198673,-35.107735
2018-08-26 19:50:00,3540.362,3333.7295,3467.9246,3527.372,3309.1946
2018-08-26 20:00:00,6299.3696,6298.411,6298.9277,6299.4663,6299.398
2018-08-26 20:10:00,6299.8037,6298.2085,6299.959,6300.153,6299.2305
2018-08-26 20:20:00,-47.693287,-44.06236,-44.42076,-35.3886,-45.152077
2018-08-26 20:30:00,6299.9795,6300.1484,6299.8594,6299.9927,6299.673
2018-08-26 20:40:00,6298.817,6301.0005,6296.7334,6299.3247,6300.834
2018-08-26 20:50:00,144.58215,79.682014,71.25826,132.69673,154.8917
2018-08-26 21:00:00,5898.2554,5954.796,5978.99,5992.6494,5988.5107
2018-08-26 21:10:00,6263.8076,6298.2407,6215.003,5993.325,6144.9004
2018-08-26 21:20:00,-54.39814,-51.405476,-52.888557,-55.474125,-53.48003
2018-08-26 21:30:00,6299.659,6298.0996,6293.871,6296.178,6297.8438
2018-08-26 21:40:00,3650.6223,2910.3928,3409.9631,3600.155,3254.3013
2018-08-26 21:50:00,-56.9277,-57.498302,-57.91138,-55.451096,-45.088078
2018-08-26 22:00:00,6064.357,6118.217,6064.7163,6118.5107,5997.6147
2018-08-26 22:10:00,1966.0847,924.38916,2599.672,1679.3955,1228.321
2018-08-26 22:20:00,-54.499302,-48.263718,-54.082546,-49.096283,-49.852318
2018-08-26 22:30:00,,974.06726,921.16895,848.58026,
2018-08-26 22:40:00,75.61391,240.3899,240.06259,101.258194,138.82088
2018-08-26 22:50:00,,,,,
2018-08-26 23:00:00,,,5617.3594,5573.4307,5463.7114
2018-08-26 23:10:00,1555.3734,1411.7422,1401.9789,1396.5358,1359.2954
2018-08-26 23:20:00,1463.2878,1454.8589,885.0908,1206.0396,1118.1991
2018-08-26 23:30:00,6300.6426,6297.592,6297.682,,
2018-08-26 23:40:00,-52.66921,-49.673626,-53.337994,-50.34111,-50.216522
2018-08-26 23:50:00,561.86414,534.8599,520.8623,503.36884,490.0934
2018-08-27 00:00:00,-40.210876,-34.573418,-38.174706,-36.783936,-32.71607
2018-08-27 00:10:00,-40.95059,-29.020973,-40.022064,-31.487314,
2018-08-27 00:20:00,1367.4604,1466.534,1504.8484,1616.2172,1794.7817
2018-08-27 00:30:00,-45.91649,-40.252216,-42.848476,-44.398125,-39.174225
2018-08-27 00:40:00,6092.7505,6109.7095,5987.522,5907.0786,5375.293
2018-08-27 00:50:00,14.670615,33.881523,28.740154,118.94162,80.56581
2018-08-27 01:00:00,5999.796,5998.7686,6001.183,6001.1724,6000.211
2018-08-27 01:10:00,,,6303.7363,,6301.0464
2018-08-27 01:20:00,5231.3394,5187.3647,4964.4873,4789.339,4373.4106
2018-08-27 01:30:00,442.5278,428.92633,234.81471,244.92143,146.30922
2018-08-27 01:40:00,5998.4746,6054.003,5987.7485,6030.085,
2018-08-27 01:50:00,300.26724,321.21494,266.71823,260.93887,257.76093
2018-08-27 02:00:00,5997.7856,5998.171,6068.397,6148.2886,6148.817
2018-08-27 02:10:00,5995.432,6203.5493,6167.801,6299.1675,
2018-08-27 02:20:00,909.43854,1383.3252,1546.3303,1619.4644,1710.4045
2018-08-27 02:30:00,,,6299.7637,6299.574,6300.159
2018-08-27 02:40:00,1316.489,1273.8837,1192.7197,1181.6481,1178.0101
2018-08-27 02:50:00,2665.689,2632.7114,2792.2068,2522.2148,2235.8523
2018-08-27 03:00:00,2204.2568,1972.2599,918.94714,1127.4467,659.69244
2018-08-27 03:10:00,6299.145,6298.082,6299.4404,6300.5044,6301.1284
2018-08-27 03:20:00,43.22838,-40.604836,-52.478657,-43.486435,-39.66133
2018-08-27 03:30:00,6298.1924,6299.43,6301.2085,6299.139,6303.0435
2018-08-27 03:40:00,6084.1665,5999.976,6034.3496,6079.3857,6040.1465
2018-08-27 03:50:00,474.21637,734.2018,822.427,723.22833,549.35614
2018-08-27 04:00:00,5949.893,5792.1235,5749.164,5827.1987,5899.062
2018-08-27 04:10:00,845.05414,412.80563,715.55945,594.3608,514.3312
2018-08-27 04:20:00,6300.338,6303.5234,6301.988,6303.6533,6298.3755
2018-08-27 04:30:00,5984.486,5978.7905,6070.709,5990.6304,
2018-08-27 04:40:00,6300.906,6299.0146,6303.81,6302.502,6293.138
2018-08-27 04:50:00,3390.9714,1845.4854,2263.4358,3104.0144,1613.3722
2018-08-27 05:00:00,6304.007,6299.653,6300.639,6297.85,6299.9634
2018-08-27 05:10:00,,,6299.8276,,6298.093
2018-08-27 05:20:00,-50.08253,-44.90246,-49.05916,-34.921555,4750.3354
2018-08-27 05:30:00,,,3409.0305,3030.2175,2624.1497
2018-08-27 05:40:00,692.2405,662.7802,653.8889,681.39185,723.2161
2018-08-27 05:50:00,3994.6091,3775.155,3828.766,3635.387,3364.2676
2018-08-27 06:00:00,-61.17919,-48.721107,-51.04629,-55.66483,-52.93738
2018-08-27 06:10:00,6299.183,6299.132,6298.813,6299.4272,6300.815
2018-08-27 06:20:00,4523.469,4900.2505,4401.399,4917.8516,3678.994
2018-08-27 06:30:00,2515.244,2211.0095,1808.865,1664.0964,1569.6102
2018-08-27 06:40:00,2152.4802,2028.9724,1054.1602,,1761.7983
2018-08-27 06:50:00,3808.964,2528.785,1896.8679,2719.2278,2989.6362
2018-08-27 07:00:00,2381.8618,2249.5974,2114.1797,1887.842,1732.072
2018-08-27 07:10:00,1685.4581,1824.0825,1848.7325,1761.4292,1633.1592
2018-08-27 07:20:00,,,69.735954,51.380653,-40.916443
2018-08-27 07:30:00,-50.040344,-49.975613,,-52.9652,-50.308983
2018-08-27 07:40:00,859.55505,1055.0681,1213.0444,1233.155,1355.5773
2018-08-27 07:50:00,6300.546,6300.196,6301.0776,,
2018-08-27 08:00:00,6300.7456,6300.9395,6300.3735,6300.933,6300.802
2018-08-27 08:10:00,,,5998.468,5998.397,6000.122
2018-08-27 08:20:00,,,6298.633,,6298.5405
2018-08-27 08:30:00,-49.444565,-32.69856,-33.86092,-35.72323,-33.22797
2018-08-27 08:40:00,6298.9443,6299.728,6300.6367,,6303.822
2018-08-27 08:50:00,1303.8556,1210.6506,592.4899,480.6028,315.7719
2018-08-27 09:00:00,635.2978,564.8825,660.8047,441.4921,
2018-08-27 09:10:00,6300.2427,6300.6733,6297.1914,6302.39,6301.8296
2018-08-27 09:20:00,2036.7231,3482.691,1669.8174,1137.6207,1918.0049
2018-08-27 09:30:00,,,6299.779,6297.891,6298.124
2018-08-27 09:40:00,5825.7266,5933.5127,5936.404,5803.6494,5347.5957
2018-08-27 09:50:00,5238.831,5348.0435,5285.3667,,3320.6118
2018-08-27 10:00:00,1014.74677,1021.3688,1097.5367,1325.379,1180.6277
2018-08-27 10:10:00,2406.603,2235.479,2594.5994,2609.899,1906.4519
2018-08-27 10:20:00,624.22943,647.2236,362.57782,544.1293,324.69293
2018-08-27 10:30:00,-32.889378,-34.549305,-45.477856,-33.703304,-34.320004
2018-08-27 10:40:00,3386.1045,2993.397,3092.8855,3217.3015,3332.7153
2018-08-27 10:50:00,570.3478,478.65372,427.09265,88.72335,62.990955
2018-08-27 11:00:00,,,3011.771,2680.8164,3256.7126
2018-08-27 11:10:00,6301.765,6300.295,6298.8555,6298.165,6299.6133
2018-08-27 11:20:00,19.739166,81.929825,2.53295,6.8326135,-12.618175
2018-08-27 11:30:00,5503.899,5476.151,5222.6777,5019.938,4811.117
2018-08-27 11:40:00,4986.3105,4959.0786,4865.0776,4914.362,5052.3477
2018-08-27 11:50:00,5284.26,4234.7183,4162.9155,4683.6,5007.4766
2018-08-27 12:00:00,,,4332.7583,3414.826,3950.7593
2018-08-27 12:10:00,5652.317,5105.6035,4950.8926,4814.1045,4790.448
2018-08-27 12:20:00,4332.062,2847.4944,3482.225,3522.3281,3535.611
2018-08-27 12:30:00,1057.6493,1083.0994,1111.0751,1088.3572,1017.47296
2018-08-27 12:40:00,5853.4634,5754.3433,4115.515,5363.527,4509.812
2018-08-27 12:50:00,3867.9521,4199.11,5214.9883,4881.458,4685.2163
2018-08-27 13:00:00,6300.551,6300.1733,6299.5786,6300.2837,6299.605
2018-08-27 13:10:00,2780.6318,2970.8662,2760.7803,2827.6082,2699.5657
2018-08-27 13:20:00,5993.117,5987.5737,5992.1206,5935.173,5976.898
2018-08-27 13:30:00,-57.939686,-49.9488,-54.823895,-53.31443,-51.602707
2018-08-27 13:40:00,1660.4884,1722.445,879.00214,850.42975,932.6638
2018-08-27 13:50:00,6299.4297,6297.538,6298.42,6296.3887,6297.3853
2018-08-27 14:00:00,,,3899.5974,3829.509,3521.9917
2018-08-27 14:10:00,5974.0996,6298.5903,6296.5605,6299.629,6257.9683
2018-08-27 14:20:00,-54.72513,-39.526176,-52.505157,-44.05192,22.337557
2018-08-27 14:30:00,,,1697.6222,1812.8678,1886.2092
2018-08-27 14:40:00,-57.46934,-53.257042,-54.48471,-55.879303,-54.618168
2018-08-27 14:50:00,6302.5044,6300.0806,6298.5625,,6298.4463
2018-08-27 15:00:00,6299.236,6300.4614,6260.0776,,6293.251
2018-08-27 15:10:00,6297.593,6300.802,6299.7607,6295.976,6297.797
2018-08-27 15:20:00,6254.091,6267.2007,6293.744,6000.45,6299.0234
2018-08-27 15:30:00,4098.0664,3918.7673,3953.6902,3880.0483,4015.6582
2018-08-27 15:40:00,6299.845,6300.8076,6300.663,6300.897,6299.9893
2018-08-27 15:50:00,6297.59,6303.571,6291.217,6299.135,
2018-08-27 16:00:00,-21.909637,,369.12128,-57.397118,-52.867805
2018-08-27 16:10:00,802.3241,794.5044,758.0752,806.7037,692.5972
2018-08-27 16:20:00,218.58803,151.89206,117.2452,75.04365,72.334755
2018-08-27 16:30:00,317.84213,361.43427,372.366,364.07535,351.60117
2018-08-27 16:40:00,,,6304.3447,,6300.9233
2018-08-27 16:50:00,5017.1523,5170.378,5173.8896,4998.593,5052.723
2018-08-27 17:00:00,6298.3857,6299.748,6301.591,6299.5664,6300.345
2018-08-27 17:10:00,640.18695,618.06665,648.24084,696.5557,
2018-08-27 17:20:00,6298.838,6299.2134,6299.037,,6302.88
2018-08-27 17:30:00,6006.663,6002.659,,,5975.031
2018-08-27 17:40:00,6299.849,6296.8076,6300.608,6300.2993,6298.7627
2018-08-27 17:50:00,-43.648354,-37.20459,-46.45868,-39.26455,-39.106144
2018-08-27 18:00:00,2691.8555,3625.3352,4507.0146,4489.8716,
2018-08-27 18:10:00,3533.4087,3571.4834,1651.7299,2550.553,2328.1213
2018-08-27 18:20:00,5997.596,5998.5283,5998.4624,5992.2876,5964.1196
2018-08-27 18:30:00,6273.644,6271.2446,4407.5957,4562.282,3844.7808
2018-08-27 18:40:00,5965.7646,5986.7393,5990.0776,5670.0054,5467.6562
2018-08-27 18:50:00,6301.858,6303.1978,6301.4463,6302.3374,6302.999
2018-08-27 19:00:00,,,6300.1353,6299.8984,6239.504
2018-08-27 19:10:00,1539.0703,1718.1027,1552.9333,1006.16656,1461.7599
2018-08-27 19:20:00,5441.7583,4993.5527,5024.3193,4724.3154,4709.63
2018-08-27 19:30:00,4313.972,3609.6963,5958.8994,5944.3584,5966.5093
2018-08-27 19:40:00,691.1256,603.91046,1576.633,883.7098,668.3558
2018-08-27 19:50:00,759.53204,319.91055,447.81784,424.7423,348.24185
2018-08-27 20:00:00,5980.6006,5916.142,4652.551,5421.3066,5313.6187
2018-08-27 20:10:00,,,,-32.48102,
2018-08-27 20:20:00,,641.1578,608.24524,646.70215,615.66187
2018-08-27 20:30:00,6296.4473,6298.337,6299.1426,6131.2466,6299.532
2018-08-27 20:40:00,1777.5651,1578.0385,2086.7627,1699.4111,1735.8801
2018-08-27 20:50:00,,,247.75145,131.1848,57.59657
2018-08-27 21:00:00,5998.563,6300.694,6300.75,5999.8965,6299.979
2018-08-27 21:10:00,2829.4583,2894.1904,2902.3503,2813.3845,2812.985
2018-08-27 21:20:00,-52.65584,-45.26757,-49.61769,-39.247086,
2018-08-27 21:30:00,6300.468,6299.0845,6299.7383,6301.9043,6299.5117
2018-08-27 21:40:00,781.8658,774.9914,759.94385,714.33813,727.4725
2018-08-27 21:50:00,1148.6913,785.1503,1331.9604,1410.2917,1553.009
2018-08-27 22:00:00,1267.4346,849.42017,1294.9268,2276.5962,
2018-08-27 22:10:00,1335.9939,1510.7037,976.8208,986.96313,931.0583
2018-08-27 22:20:00,4251.478,4566.4756,4570.757,3633.9797,4580.328
2018-08-27 22:30:00,1284.1016,1267.2991,1146.2899,1494.5656,973.8063
2018-08-27 22:40:00,,,6299.6045,6300.5586,6299.977
2018-08-27 22:50:00,-69.45669,-65.19743,-64.30165,-65.83384,-65.35537
2018-08-27 23:00:00,1556.6909,1453.4396,1265.3236,1257.4905,1110.3463
2018-08-27 23:10:00,-46.831142,-44.74079,-46.42291,-43.583553,-42.760937
2018-08-27 23:20:00,2616.596,2389.1135,2019.7374,1894.6019,1958.8472
2018-08-27 23:30:00,,,4962.1436,4493.0713,4528.6206
2018-08-27 23:40:00,276.07468,313.34656,354.0146,225.67209,308.91714
2018-08-27 23:50:00,6298.5664,6297.0947,6297.532,6295.295,6296.6655
2018-08-28 00:00:00,6299.74,6300.969,6298.208,6300.3213,6298.4126
2018-08-28 00:10:00,3009.6362,3029.458,2992.6582,2983.5254,3119.7969
2018-08-28 00:20:00,792.3137,600.6909,797.2293,483.43097,398.4448
2018-08-28 00:30:00,6300.546,6299.257,6299.001,6297.456,6298.576
2018-08-28 00:40:00,5830.157,2888.773,5438.0967,5685.3633,5020.7505
2018-08-28 00:50:00,1383.1653,1851.6731,1442.4661,969.0659,1339.3572
2018-08-28 01:00:00,22.056543,73.436554,85.87902,67.26614,101.241455
2018-08-28 01:10:00,5607.6274,5305.1826,5171.742,4890.82,5106.294
2018-08-28 01:20:00,1605.1034,1864.4373,1914.4591,1500.015,1537.8536
2018-08-28 01:30:00,4745.725,6024.4194,5791.5527,5772.097,5677.1914
2018-08-28 01:40:00,484.656,485.57358,464.26315,475.5201,481.7496
2018-08-28 01:50:00,6140.0645,6032.3887,5998.781,5994.373,6299.467
2018-08-28 02:00:00,1982.1857,1997.7808,1830.8328,1840.3964,1734.5608
2018-08-28 02:10:00,265.79535,314.62064,181.88823,312.00916,240.09958
2018-08-28 02:20:00,2922.213,2487.732,822.3649,1206.0923,1274.1483
2018-08-28 02:30:00,1344.5403,1134.708,1076.4199,1110.0463,1058.0284
2018-08-28 02:40:00,,,2081.4854,1316.2092,1127.9148
2018-08-28 02:50:00,6292.4243,6299.9053,6295.1245,6071.5527,6296.753
2018-08-28 03:00:00,1307.8885,978.5486,1188.3198,949.45917,1130.9214
2018-08-28 03:10:00,6299.766,6301.5283,6298.1567,6300.6494,6301.7144
2018-08-28 03:20:00,1372.0074,1316.1729,1261.2759,1235.7286,1174.3583
2018-08-28 03:30:00,,,187.39938,-54.144863,45.89849
2018-08-28 03:40:00,3356.457,3545.084,3851.2886,3765.6067,3360.9055
2018-08-28 03:50:00,5117.329,4829.899,4745.668,4614.754,4837.9014
2018-08-28 04:00:00,6300.7666,6298.888,6104.1206,6004.2485,5917.1406
2018-08-28 04:10:00,5914.098,5588.6396,5030.702,4456.185,4455.35
2018-08-28 04:20:00,6299.9272,6300.5386,6299.587,6300.8975,6299.872
2018-08-28 04:30:00,5277.1445,5225.635,2194.296,3830.31,3156.9128
2018-08-28 04:40:00,5562.2207,4884.552,5926.46,5754.01,4993.163
2018-08-28 04:50:00,3715.3772,3610.2295,1618.8287,1579.129,1606.1554
2018-08-28 05:00:00,1182.7288,1203.9602,1261.1205,1253.1951,
2018-08-28 05:10:00,1789.3114,2371.2898,1262.7542,975.22064,1289.1337
2018-08-28 05:20:00,6297.986,6299.487,6299.9688,6299.4385,6299.347
2018-08-28 05:30:00,,,6300.318,,6299.756
2018-08-28 05:40:00,399.0692,351.02698,403.58102,893.5265,747.5017
2018-08-28 05:50:00,5879.0586,5839.075,5604.27,5542.931,5099.007
2018-08-28 06:00:00,691.3793,818.1764,823.7729,768.0114,777.9847
2018-08-28 06:10:00,3797.1157,3794.2168,4848.928,5252.9287,
2018-08-28 06:20:00,297.0597,296.19824,189.80093,-54.235146,409.74908
2018-08-28 06:30:00,3965.1667,4812.9897,5064.682,5908.7974,4114.891
2018-08-28 06:40:00,-34.953667,-35.119568,-31.550941,-31.957907,-36.059914
2018-08-28 06:50:00,2154.377,766.3832,1927.3252,2116.2393,1986.6094
2018-08-28 07:00:00,-56.640625,-50.825764,-51.693787,-51.841194,-53.947407
2018-08-28 07:10:00,5501.7764,5263.4697,4993.424,4697.3774,5203.186
2018-08-28 07:20:00,-38.61841,-50.0246,-50.028496,-50.17908,-47.890804
2018-08-28 07:30:00,-39.717396,-38.4474,-41.930126,-40.894554,-38.467655
2018-08-28 07:40:00,-49.423855,-44.70039,-51.096348,-48.60367,-49.774036
2018-08-28 07:50:00,3054.7905,5457.618,4846.1016,4997.8623,4383.8174
2018-08-28 08:00:00,1041.833,1280.626,1390.7638,899.41766,1588.0787
2018-08-28 08:10:00,6188.8154,6076.811,6116.091,,6226.7637
2018-08-28 08:20:00,5773.359,5849.7456,5907.8047,5910.06,5485.2075
2018-08-28 08:30:00,,,679.76624,680.991,634.5181
2018-08-28 08:40:00,560.73474,590.45953,32.62304,159.53638,213.5453
2018-08-28 08:50:00,6178.5913,5996.966,5994.2153,5998.2256,5992.721
2018-08-28 09:00:00,1351.3569,1513.9052,1356.7019,1362.2322,1393.3611
2018-08-28 09:10:00,6298.9214,6300.0117,6300.3013,6300.9346,6298.7515
2018-08-28 09:20:00,6298.6685,6298.533,6301.428,6299.961,6301.2153
2018-08-28 09:30:00,6299.0723,6299.795,6299.7646,6301.3774,6301.3174
2018-08-28 09:40:00,263.8469,264.58725,267.59717,246.08951,223.51773
2018-08-28 09:50:00,,,-37.930035,-37.446056,-36.940125
2018-08-28 10:00:00,5204.428,5309.831,5211.033,5051.0215,4992.9805
2018-08-28 10:10:00,6300.322,6296.3916,6298.0938,6299.8096,6298.3184
2018-08-28 10:20:00,4584.2812,5441.5693,4389.5474,3658.7827,3168.3381
2018-08-28 10:30:00,2786.6692,2125.3486,2752.8801,2794.6533,2951.7769
2018-08-28 10:40:00,525.32166,333.00043,393.6244,458.27258,412.0616
2018-08-28 10:50:00,676.1376,371.99774,431.88895,751.2693,696.54816
2018-08-28 11:00:00,171.18048,230.76746,153.24088,206.96179,230.67445
2018-08-28 11:10:00,2193.3186,2049.465,2077.5547,2163.4006,2253.5261
2018-08-28 11:20:00,,,2196.9597,2125.2947,2165.318
2018-08-28 11:30:00,2182.7173,3169.1724,3877.297,1393.0209,2339.0933
2018-08-28 11:40:00,6286.857,6268.7285,6300.4756,6301.1914,6300.3174
2018-08-28 11:50:00,6298.5513,6298.812,6298.1016,6079.865,6054.228
2018-08-28 12:00:00,6298.3115,6299.9546,6297.1904,6303.064,6298.3193
2018-08-28 12:10:00,2693.957,2541.8213,2500.161,2433.6035,2594.928
2018-08-28 12:20:00,2208.38,4075.9053,3301.3538,3019.9807,2782.6064
2018-08-28 12:30:00,29.2672,-50.076443,38.755493,240.14963,75.58832
2018-08-28 12:40:00,6303.7915,6301.185,6300.6655,6301.691,6300.4683
2018-08-28 12:50:00,864.6665,631.3145,733.5618,271.28778,617.50836
2018-08-28 13:00:00,6303.5933,6300.6875,6302.355,6302.2744,6299.137
2018-08-28 13:10:00,216.30548,312.66528,585.743,573.8051,397.41766
2018-08-28 13:20:00,6295.5586,6299.1167,6299.0703,6299.4995,6296.0034
2018-08-28 13:30:00,1520.8881,2029.9025,2075.2134,1916.4308,1802.0948
2018-08-28 13:40:00,,,5331.1562,4948.653,4958.979
2018-08-28 13:50:00,6001.92,6001.928,6001.916,5999.9536,5997.865
2018-08-28 14:00:00,6259.3745,6224.8164,6147.758,5978.518,5966.001
2018-08-28 14:10:00,786.9619,974.12744,791.5815,976.3141,
2018-08-28 14:20:00,3876.434,4351.201,4531.2163,4851.036,
2018-08-28 14:30:00,-49.908627,-48.855778,-38.575348,-39.5244,
2018-08-28 14:40:00,573.0418,413.40262,388.6633,330.92764,375.87146
2018-08-28 14:50:00,6297.4395,6300.067,6294.437,,6301.3525
2018-08-28 15:00:00,1310.8073,1300.0673,908.9698,976.85297,1151.5111
2018-08-28 15:10:00,4681.4785,5605.305,5783.4785,5491.34,
2018-08-28 15:20:00,,,,,
2018-08-28 15:30:00,5476.2646,5224.5493,4758.993,5797.5283,5849.7866
2018-08-28 15:40:00,6301.118,6301.4697,6301.49,6300.056,6300.5347
2018-08-28 15:50:00,,6140.0474,6175.9824,6158.3027,6292.0444
2018-08-28 16:00:00,6300.6255,6299.453,6300.658,6301.219,6301.078
2018-08-28 16:10:00,5040.935,4926.2383,4706.2544,4460.034,4522.3877
2018-08-28 16:20:00,6299.391,6301.5356,6299.428,6298.1885,6299.335
2018-08-28 16:30:00,6301.6963,6300.0957,,6300.2935,6300.1235
2018-08-28 16:40:00,6302.4526,6296.048,6301.526,6298.514,6301.923
2018-08-28 16:50:00,,,,,
2018-08-28 17:00:00,,,,,
2018-08-28 17:10:00,5982.8403,5989.3745,5863.1646,5593.54,5901.6377
2018-08-28 17:20:00,,,,,
2018-08-28 17:30:00,6299.4824,6296.3994,6299.555,6298.93,6304.3735
2018-08-28 17:40:00,6299.2563,6299.031,6298.246,6298.3965,6301.071
2018-08-28 17:50:00,6304.1616,6298.9805,6299.391,6304.7603,6300.5327
2018-08-28 18:00:00,1678.0446,1528.7252,1615.2026,1398.464,
2018-08-28 18:10:00,-50.61237,,,,
2018-08-28 18:20:00,2632.3643,3271.2656,3383.846,3595.6282,3731.8413
2018-08-28 18:30:00,5967.961,5990.1978,6008.8423,6225.916,6251.5835
2018-08-28 18:40:00,6298.1655,6300.2563,6301.357,6302.241,6300.089
2018-08-28 18:50:00,2795.1807,5443.318,,,4216.4775
2018-08-28 19:00:00,6299.8145,6305.488,6299.6445,6299.95,6300.1455
2018-08-28 19:10:00,954.703,703.13043,913.45886,754.23834,700.3981
2018-08-28 19:20:00,2719.577,2877.6724,900.6683,1512.5769,1418.7034
2018-08-28 19:30:00,,,,,
2018-08-28 19:40:00,5016.0737,4858.6904,5193.4277,5512.9746,5811.767
2018-08-28 19:50:00,5999.6133,5999.863,6251.9365,6000.1465,6000.4746
2018-08-28 20:00:00,704.5347,425.58655,399.9284,476.48608,563.45917
2018-08-28 20:10:00,208.61621,311.4985,310.64175,334.44736,375.0048
2018-08-28 20:20:00,1126.303,1034.5146,1005.33307,996.39087,962.8205
2018-08-28 20:30:00,6001.2007,6025.9707,6300.636,6300.031,6301.871
2018-08-28 20:40:00,-54.754353,-55.197674,-55.87868,-52.692287,-52.87719
2018-08-28 20:50:00,6299.2446,6299.904,6299.128,6300.1025,6299.193
2018-08-28 21:00:00,348.95047,216.55183,145.51224,100.8103,135.173
2018-08-28 21:10:00,145.13327,90.62467,73.43551,81.031624,
2018-08-28 21:20:00,4187.489,4295.7925,5333.0464,4615.602,3818.2583
2018-08-28 21:30:00,1483.8921,1497.6906,1469.2064,1498.1517,
2018-08-28 21:40:00,6297.7334,6300.423,6301.7554,6303.026,6259.718
2018-08-28 21:50:00,264.0755,120.4658,388.97458,371.8272,246.28673
2018-08-28 22:00:00,127.642,134.07275,112.89124,55.652912,59.86871
2018-08-28 22:10:00,6300.1436,6298.4727,6298.975,6298.12,
2018-08-28 22:20:00,2829.9575,3053.3447,2979.6636,,2288.1726
2018-08-28 22:30:00,5522.7734,5458.1387,5291.152,5375.74,5137.215
2018-08-28 22:40:00,5992.3794,6254.926,6253.5103,6299.412,6300.0083
2018-08-28 22:50:00,2865.4116,2969.9583,2788.8145,2757.8523,2378.3826
2018-08-28 23:00:00,-49.983265,-49.85268,-52.29476,-52.111492,15.091955
2018-08-28 23:10:00,,,,,
2018-08-28 23:20:00,290.52914,318.11646,44.20821,67.96882,-51.425842
2018-08-28 23:30:00,4705.6045,4433.6533,4698.148,5401.722,4308.9453
2018-08-28 23:40:00,3212.8958,4023.9568,3710.5876,4414.814,4133.022
2018-08-28 23:50:00,-66.71486,-38.72662,17.852251,82.87468,165.14009
2018-08-29 00:00:00,6300.36,6301.478,6300.1484,6300.613,6304.037
2018-08-29 00:10:00,975.3401,857.46,303.14413,486.11023,493.74298
2018-08-29 00:20:00,1307.5652,688.8845,816.81226,517.35876,529.03796
2018-08-29 00:30:00,6298.7153,6300.7437,6298.9863,,6299.752
2018-08-29 00:40:00,6298.5864,6065.8794,6298.8696,,
2018-08-29 00:50:00,2753.6895,3197.3894,2137.1946,1729.3824,1546.973
2018-08-29 01:00:00,6299.633,6298.6025,6295.783,6301.162,6300.8022
2018-08-29 01:10:00,,,,,
2018-08-29 01:20:00,1173.1112,1158.3527,1052.7659,1026.8943,1021.0349
2018-08-29 01:30:00,5952.715,5039.845,6170.185,5956.7334,4553.322
2018-08-29 01:40:00,,,,,
2018-08-29 01:50:00,194.89923,-7.504928,318.00757,368.5977,251.0726
2018-08-29 02:00:00,-40.009697,-36.27825,-38.595757,-40.40302,-38.806988
2018-08-29 02:10:00,,,6298.058,,6302.786
2018-08-29 02:20:00,,,2859.0022,3006.725,2749.1995
2018-08-29 02:30:00,5499.343,5687.0234,5729.9893,5270.1743,5425.9365
2018-08-29 02:40:00,2409.7917,2392.717,2143.7217,2443.5674,2489.399
2018-08-29 02:50:00,50.579403,63.653767,76.362305,137.68762,141.65009
2018-08-29 03:00:00,,1136.6056,1178.8221,1323.6042,1053.4197
2018-08-29 03:10:00,3241.437,3147.7222,3283.9424,3250.855,3301.1138
2018-08-29 03:20:00,,,,,
2018-08-29 03:30:00,2387.8604,2510.3694,2202.8943,2196.3708,2004.2961
2018-08-29 03:40:00,6300.6636,6306.122,6300.165,,6301.5166
2018-08-29 03:50:00,3472.2837,2483.1003,2416.448,2211.3958,2207.8684
2018-08-29 04:00:00,2419.994,2015.9418,1930.374,1349.9467,1478.1938
2018-08-29 04:10:00,6298.0396,6284.4893,6230.7397,5998.5806,5998.7363
2018-08-29 04:20:00,411.77307,533.13806,81.93716,14.848197,143.17479
2018-08-29 04:30:00,,,,,
2018-08-29 04:40:00,,,3614.6724,4335.4175,5275.1216
2018-08-29 04:50:00,4664.5854,4599.2744,4175.434,4036.0002,4136.7666
2018-08-29 05:00:00,1164.7555,1329.5817,726.2191,593.9891,826.0949
